accion	origen	destino	motivo
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20050713) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20050713) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20061002_TIA) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20061002_TIA) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20061126_POKEY) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20061126_POKEY) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20070606) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger by Matthias Luedtke (V20070606) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050504) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050504) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050505) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050505) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050524) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050524) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050813) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20050813) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20051003) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20051003) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20051008) (PD) [a1].a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20051008) (PD) [a1].a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20051008) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V20051008) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V2005xxxx) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Frogger Demo by Matthias Luedtke (V2005xxxx) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20060417) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20060417) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20060417older) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20060417older) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20060604) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20060604) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20061126_TIA) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20061126_TIA) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20061231_POKEY) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20061231_POKEY) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20070107) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Froggie by Matthias Luedtke (V20070107) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/F/Fuzzipede (NTSC) (Hack) (20150919).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/F/Fuzzipede (NTSC) (Hack) (20150919).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/G2FSlideshow (V1.00_100602) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/G2FSlideshow (V1.00_100602) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/G2F Slideshow (Demo) (v1_00F) (20100206).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/G2F Slideshow (Demo) (v1_00F) (20100206).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga (1984) (Atari) (Prototype).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga (1984) (Atari) (Prototype).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga (1987) (Atari) (PAL) [t1] (14 Lives by Blue Azure).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga (1987) (Atari) (PAL) [t1] (14 Lives by Blue Azure).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga (1987) (Atari) [t1] (14 Lives by Blue Azure).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga (1987) (Atari) [t1] (14 Lives by Blue Azure).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga (1987) (Atari) [t1] (Fast Fire+14 Lives by Blue Azure).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga (1987) (Atari) [t1] (Fast Fire+14 Lives by Blue Azure).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga (1987) (Atari) [t1] (Infinite Play by Blue Azure).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga (1987) (Atari) [t1] (Infinite Play by Blue Azure).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga - Ship Edit by KevinMO3 (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga - Ship Edit by KevinMO3 (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Galaga Demo (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Galaga Demo (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-B-Nov) (Unsigned).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-B-Nov) (Unsigned).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-B-Nov).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-B-Nov).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Dec) (Unsigned).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Dec) (Unsigned).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Dec).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Dec).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Jul27).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Jul27).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Jun11).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Jun11).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Jun23).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Jun23).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Nov).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1987) (Atari) (Prototype-Nov).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gato (1988) (Atari) (Prototype-Jan).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gato (1988) (Atari) (Prototype-Jan).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Get Lost! (20130202).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Get Lost! (20130202).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130202_newer).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130202_newer).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20120629).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20120629).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130126).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130126).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130127).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130127).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130202).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Get Lost! by John K. Harvey (V20130202).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Ghosts Revenge - Pac-Man Hack (2013).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Ghosts Revenge - Pac-Man Hack (2013).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gobbler - Pac-Man Hack (2013).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gobbler - Pac-Man Hack (2013).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gorf (20091213).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gorf (20091213).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Gorf by Steve Scavone (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Gorf by Steve Scavone (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Griffey The Dog (Ms. Pac-Man Hack) [t1] (Fast).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Griffey The Dog (Ms. Pac-Man Hack) [t1] (Fast).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/G/Griffey The Dog (Ms. Pac-Man Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/G/Griffey The Dog (Ms. Pac-Man Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Halloween Griffey The Dog (Ms. Pac-Man Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Halloween Griffey The Dog (Ms. Pac-Man Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Hangly-Man (Hack) (20050531).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Hangly-Man (Hack) (20050531).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Hangly-Man by Bob DeCrescenzo (V20050531_HSC_FIX).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Hangly-Man by Bob DeCrescenzo (V20050531_HSC_FIX).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Hangly-Man by Bob DeCrescenzo (V20050530).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Hangly-Man by Bob DeCrescenzo (V20050530).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Hangly-Man by Bob DeCrescenzo (V20050531).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Hangly-Man by Bob DeCrescenzo (V20050531).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Happy Halloween (Demo) (20071031).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Happy Halloween (Demo) (20071031).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Happy Halloween 7800 by Walter Lauer (Vfinal) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Happy Halloween 7800 by Walter Lauer (Vfinal) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Happy Halloween (No Year) (Demo) (20120812).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Happy Halloween (No Year) (Demo) (20120812).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Happy Halloween 7800 by Walter Lauer (V20120809) [h1] (No Date).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Happy Halloween 7800 by Walter Lauer (V20120809) [h1] (No Date).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.03_20099414).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.03_20099414).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.04_20090415).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.04_20090415).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.06_20100116).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.06_20100116).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.07_20100117).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Harry's Hen House by Mark Ball (V1.07_20100117).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Haunted Demo (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Haunted Demo (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Hello World (V20010525) (PD).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Hello World (V20010525) (PD).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/Hello World (Demo) (20091107).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/Hello World (Demo) (20091107).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man After Dark v4 (WIP)) (2015.09.04 18.51).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man After Dark v4 (WIP)) (2015.09.04 18.51).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man After Dark Xtreme (WIP)) (2015.09.06 06.54).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man After Dark Xtreme (WIP)) (2015.09.06 06.54).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man VCS (WIP)) (2015.09.01 19.55).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man VCS (WIP)) (2015.09.01 19.55).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man Vector (small dots) (WIP)) (2015.09.05 16.15).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man Vector (small dots) (WIP)) (2015.09.05 16.15).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man Vector (standard dots) (WIP)) (2015.09.05 16.15).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/H/How to Create Custom 7800 Pacman Hacks! (Ms. Pac-Man Vector (standard dots) (WIP)) (2015.09.05 16.15).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission (1987) (Atari) [f1] (NTSC).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission (1987) (Atari) [f1] (NTSC).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission (Blue Graphics Hack) (20160905).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission (Blue Graphics Hack) (20160905).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission (C64 Graphics Hack) (20160905).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission (C64 Graphics Hack) (20160905).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission (Green Graphics Hack) (20160905).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission (Green Graphics Hack) (20160905).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission (Red Graphics Hack) (20160905).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission (Red Graphics Hack) (20160905).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Blue (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Blue (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - C64 (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - C64 (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Eyes Blue (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Eyes Blue (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Eyes Green (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Eyes Green (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Eyes Red (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Eyes Red (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Fixed New PDA (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Fixed New PDA (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Fixed New PDA - Alt Head (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Fixed New PDA - Alt Head (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - Green (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - Green (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - More Hair (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - More Hair (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - More Hair - Small Chest (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - More Hair - Small Chest (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - New Blue (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - New Blue (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - New Green (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - New Green (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - New Red (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - New Red (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - New Win Blue (Hack) [a1].a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - New Win Blue (Hack) [a1].a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (1)/I/Impossible Mission - New Win Blue (Hack).a78	emu/EXTRAS/ATARI7800-duplicados/Atari 7800 (1)/I/Impossible Mission - New Win Blue (Hack).a78	duplicado (mismo contenido, o mismo juego con y sin cabecera)
