accion	origen	destino	motivo
MOVIDO	emu/ROMS/MD/Centurion - Defender of Rome (UE) [!].png	emu/MEDIA/MD/Centurion - Defender of Rome (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chakan - The Forever Man (UE) [!].png	emu/MEDIA/MD/Chakan - The Forever Man (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chameleon Kid (J) [!].png	emu/MEDIA/MD/Chameleon Kid (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Champions World Class Soccer (W) (M4) [!].png	emu/MEDIA/MD/Champions World Class Soccer (W) (M4) [!].png	caratula
MOVIDO	emu/ROMS/MD/Championship Bowling (U) [!].png	emu/MEDIA/MD/Championship Bowling (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Championship Pool (U) [!].png	emu/MEDIA/MD/Championship Pool (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Championship Pro-Am (U) [c][!].png	emu/MEDIA/MD/Championship Pro-Am (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Chaos Engine, The (E) [!].png	emu/MEDIA/MD/Chaos Engine, The (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chase HQ II (U) [!].png	emu/MEDIA/MD/Chase HQ II (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chavez II (U) [!].png	emu/MEDIA/MD/Chavez II (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Cheese Cat-Astrophe Starring Speedy Gonzales (E) (M4) [!].png	emu/MEDIA/MD/Cheese Cat-Astrophe Starring Speedy Gonzales (E) (M4) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chester Cheetah (U) [c][!].png	emu/MEDIA/MD/Chester Cheetah (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Chester Cheetah 2 - Wild Wild Quest (U) [!].png	emu/MEDIA/MD/Chester Cheetah 2 - Wild Wild Quest (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chi Chi's Pro Challenge (U) [!].png	emu/MEDIA/MD/Chi Chi's Pro Challenge (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chibi Maruko-Chan - Wakuwaku Shopping (J) [c][!].png	emu/MEDIA/MD/Chibi Maruko-Chan - Wakuwaku Shopping (J) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Chiki Chiki Boys (UE) [!].png	emu/MEDIA/MD/Chiki Chiki Boys (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Chuck II - Son of Chuck (E) [c][!].png	emu/MEDIA/MD/Chuck II - Son of Chuck (E) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Chuck Rock (E) [c][!].png	emu/MEDIA/MD/Chuck Rock (E) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Chuck's Excellent Art Tool Animator (U).png	emu/MEDIA/MD/Chuck's Excellent Art Tool Animator (U).png	caratula
MOVIDO	emu/ROMS/MD/Classic Collection (UE) [!].png	emu/MEDIA/MD/Classic Collection (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Clay Fighter (U) [!].png	emu/MEDIA/MD/Clay Fighter (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Cliffhanger (E).png	emu/MEDIA/MD/Cliffhanger (E).png	caratula
MOVIDO	emu/ROMS/MD/Clue (U) [!].png	emu/MEDIA/MD/Clue (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Coach K College Basketball (U) [!].png	emu/MEDIA/MD/Coach K College Basketball (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/College Football USA 96 (U) [!].png	emu/MEDIA/MD/College Football USA 96 (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/College Football USA 97 - The Road to New Orleans (U) [!].png	emu/MEDIA/MD/College Football USA 97 - The Road to New Orleans (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/College Football's National Championship (U) [!].png	emu/MEDIA/MD/College Football's National Championship (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/College Football's National Championship II (U) [!].png	emu/MEDIA/MD/College Football's National Championship II (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/College Slam (U) [!].png	emu/MEDIA/MD/College Slam (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Columns (W) (REV01) [!].png	emu/MEDIA/MD/Columns (W) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/Columns III - Revenge of Columns (U) [!].png	emu/MEDIA/MD/Columns III - Revenge of Columns (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Combat Aces (Beta).png	emu/MEDIA/MD/Combat Aces (Beta).png	caratula
MOVIDO	emu/ROMS/MD/Combat Cars (UE) [!].png	emu/MEDIA/MD/Combat Cars (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Comix Zone (E) (M4) [!].png	emu/MEDIA/MD/Comix Zone (E) (M4) [!].png	caratula
MOVIDO	emu/ROMS/MD/Cool Spot (E) [!].png	emu/MEDIA/MD/Cool Spot (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Corporation (E) [c][!].png	emu/MEDIA/MD/Corporation (E) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Cosmic Spacehead (E) (M4) [c][!].png	emu/MEDIA/MD/Cosmic Spacehead (E) (M4) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Crack Down (E) [!].png	emu/MEDIA/MD/Crack Down (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/CrossFire (U) [c][!].png	emu/MEDIA/MD/CrossFire (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Crue Ball (UE) [!].png	emu/MEDIA/MD/Crue Ball (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Crystal's Pony Tale (U) [!].png	emu/MEDIA/MD/Crystal's Pony Tale (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Curse (J) [!].png	emu/MEDIA/MD/Curse (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Cutthroat Island (UE) [!].png	emu/MEDIA/MD/Cutthroat Island (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/CyberBall (W) [!].png	emu/MEDIA/MD/CyberBall (W) [!].png	caratula
MOVIDO	emu/ROMS/MD/Cyborg Justice (W) [!].png	emu/MEDIA/MD/Cyborg Justice (W) [!].png	caratula
MOVIDO	emu/ROMS/MD/D&D - Warriors of the Eternal Sun (UE) [!].png	emu/MEDIA/MD/D&D - Warriors of the Eternal Sun (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/DJ Boy (E) [!].png	emu/MEDIA/MD/DJ Boy (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Daffy Duck in Hollywood (E) (M5) [!].png	emu/MEDIA/MD/Daffy Duck in Hollywood (E) (M5) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dangerous Seed (J) [!].png	emu/MEDIA/MD/Dangerous Seed (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dark Castle (UE) [!].png	emu/MEDIA/MD/Dark Castle (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Darwin 4081 (J) [!].png	emu/MEDIA/MD/Darwin 4081 (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dashin' Desperadoes (U) [!].png	emu/MEDIA/MD/Dashin' Desperadoes (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/David Crane's Amazing Tennis (U) [!].png	emu/MEDIA/MD/David Crane's Amazing Tennis (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/David Robinson's Supreme Court (U) [!].png	emu/MEDIA/MD/David Robinson's Supreme Court (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Davis Cup World Tour Tennis (UE) [!].png	emu/MEDIA/MD/Davis Cup World Tour Tennis (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Davis Cup World Tour Tennis 2 (Beta 2).png	emu/MEDIA/MD/Davis Cup World Tour Tennis 2 (Beta 2).png	caratula
MOVIDO	emu/ROMS/MD/Daze Before Christmas, The (E) [!].png	emu/MEDIA/MD/Daze Before Christmas, The (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Deadly Moves (U) [!].png	emu/MEDIA/MD/Deadly Moves (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Death Duel (U) [!].png	emu/MEDIA/MD/Death Duel (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Death and Return of Superman, The (U) [!].png	emu/MEDIA/MD/Death and Return of Superman, The (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Decap Attack (UE) [!].png	emu/MEDIA/MD/Decap Attack (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Demolition Man (UE) [!].png	emu/MEDIA/MD/Demolition Man (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Desert Demolition (UE) [!].png	emu/MEDIA/MD/Desert Demolition (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Desert Strike - Return to the Gulf (UE) [!].png	emu/MEDIA/MD/Desert Strike - Return to the Gulf (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Devil's Course 3-D Golf (J) [!].png	emu/MEDIA/MD/Devil's Course 3-D Golf (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Devilish - The Next Possession (U) [c][!].png	emu/MEDIA/MD/Devilish - The Next Possession (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Dick Tracy (W) [c][!].png	emu/MEDIA/MD/Dick Tracy (W) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Dick Vitale's Awesome Baby! College Hoops (U) [!].png	emu/MEDIA/MD/Dick Vitale's Awesome Baby! College Hoops (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dino Dini's Soccer (E).png	emu/MEDIA/MD/Dino Dini's Soccer (E).png	caratula
MOVIDO	emu/ROMS/MD/Dino Land (U) [!].png	emu/MEDIA/MD/Dino Land (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dinosaurs for Hire (U) [!].png	emu/MEDIA/MD/Dinosaurs for Hire (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Disney Collection - Castle of Illusion & Quack Shot (E) [!].png	emu/MEDIA/MD/Disney Collection - Castle of Illusion & Quack Shot (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dominus (Beta).png	emu/MEDIA/MD/Dominus (Beta).png	caratula
MOVIDO	emu/ROMS/MD/Donald in Maui Mallard (E) [!].png	emu/MEDIA/MD/Donald in Maui Mallard (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Doom Troopers - The Mutant Chronicles (U) [c][!].png	emu/MEDIA/MD/Doom Troopers - The Mutant Chronicles (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Double Clutch (E) [c][!].png	emu/MEDIA/MD/Double Clutch (E) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Double Dragon (U) [!].png	emu/MEDIA/MD/Double Dragon (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Double Dragon 2 - The Revenge (J) [!].png	emu/MEDIA/MD/Double Dragon 2 - The Revenge (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Double Dragon 3 - The Rosetta Stone (UE) [!].png	emu/MEDIA/MD/Double Dragon 3 - The Rosetta Stone (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Double Dragon V - The Shadow Falls (U) [!].png	emu/MEDIA/MD/Double Dragon V - The Shadow Falls (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dr. Robotnik's Mean Bean Machine (E) [!].png	emu/MEDIA/MD/Dr. Robotnik's Mean Bean Machine (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dragon - The Bruce Lee Story (E).png	emu/MEDIA/MD/Dragon - The Bruce Lee Story (E).png	caratula
MOVIDO	emu/ROMS/MD/Dragon Ball Z - L'Appel du Destin (F) [T+Eng95%_DBZGameTran].png	emu/MEDIA/MD/Dragon Ball Z - L'Appel du Destin (F) [T+Eng95%_DBZGameTran].png	caratula
MOVIDO	emu/ROMS/MD/Dragon Slayer - The Legend of Heroes (J) [!].png	emu/MEDIA/MD/Dragon Slayer - The Legend of Heroes (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dragon Slayer II - The Legend of Heroes (J) [!].png	emu/MEDIA/MD/Dragon Slayer II - The Legend of Heroes (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dragon's Eye - Shanghai 3 (J) [!].png	emu/MEDIA/MD/Dragon's Eye - Shanghai 3 (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dragon's Fury (UE) [!].png	emu/MEDIA/MD/Dragon's Fury (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dragon's Revenge (UE) [!].png	emu/MEDIA/MD/Dragon's Revenge (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Duke Nukem 3D (B) [!].png	emu/MEDIA/MD/Duke Nukem 3D (B) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dune - The Battle for Arrakis (E).png	emu/MEDIA/MD/Dune - The Battle for Arrakis (E).png	caratula
MOVIDO	emu/ROMS/MD/Dyna Brothers (J) (REV01).png	emu/MEDIA/MD/Dyna Brothers (J) (REV01).png	caratula
MOVIDO	emu/ROMS/MD/Dyna Brothers 2 (J) [!].png	emu/MEDIA/MD/Dyna Brothers 2 (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dynamite Duke (W) [!].png	emu/MEDIA/MD/Dynamite Duke (W) [!].png	caratula
MOVIDO	emu/ROMS/MD/Dynamite Headdy (UE) [c][!].png	emu/MEDIA/MD/Dynamite Headdy (UE) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/EA Hockey (E) [!].png	emu/MEDIA/MD/EA Hockey (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/EA Sports Double Header (E) [!].png	emu/MEDIA/MD/EA Sports Double Header (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/ECCO - The Tides of Time (E) [!].png	emu/MEDIA/MD/ECCO - The Tides of Time (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/ECCO Jr. (U) (REV01) [!].png	emu/MEDIA/MD/ECCO Jr. (U) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/ECCO The Dolphin (UE) [!].png	emu/MEDIA/MD/ECCO The Dolphin (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/ESPN Baseball Tonight (U) [!].png	emu/MEDIA/MD/ESPN Baseball Tonight (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/ESPN National Hockey Night (U) [c][!].png	emu/MEDIA/MD/ESPN National Hockey Night (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/ESPN SpeedWorld (U) [c][!].png	emu/MEDIA/MD/ESPN SpeedWorld (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/ESPN Sunday Night NFL (U) [!].png	emu/MEDIA/MD/ESPN Sunday Night NFL (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/ESWAT Cyber Police - City Under Siege (U) [!].png	emu/MEDIA/MD/ESWAT Cyber Police - City Under Siege (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Earnest Evans (U) [!].png	emu/MEDIA/MD/Earnest Evans (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Earthworm Jim (E) [!].png	emu/MEDIA/MD/Earthworm Jim (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Earthworm Jim 2 (E) [!].png	emu/MEDIA/MD/Earthworm Jim 2 (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/El Viento (U) [!].png	emu/MEDIA/MD/El Viento (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Elemental Master (U) [!].png	emu/MEDIA/MD/Elemental Master (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Eliminate Down (J) [!].png	emu/MEDIA/MD/Eliminate Down (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Escape From Mars Starring Taz (E) [!].png	emu/MEDIA/MD/Escape From Mars Starring Taz (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Eternal Champions (E) [!].png	emu/MEDIA/MD/Eternal Champions (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/European Club Soccer (E) [!].png	emu/MEDIA/MD/European Club Soccer (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Evander Holyfield's Real Deal Boxing (JU) [!].png	emu/MEDIA/MD/Evander Holyfield's Real Deal Boxing (JU) [!].png	caratula
MOVIDO	emu/ROMS/MD/Ex-Mutants (U) [!].png	emu/MEDIA/MD/Ex-Mutants (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Exile (U) [!].png	emu/MEDIA/MD/Exile (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Exo-Squad (U) [!].png	emu/MEDIA/MD/Exo-Squad (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/F-117 Night Storm (UE) [!].png	emu/MEDIA/MD/F-117 Night Storm (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/F-15 Strike Eagle II (E) [!].png	emu/MEDIA/MD/F-15 Strike Eagle II (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/F-22 Interceptor (U) (Jun 1992) [c][!].png	emu/MEDIA/MD/F-22 Interceptor (U) (Jun 1992) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/F1 Circus MD (J) [!].png	emu/MEDIA/MD/F1 Circus MD (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/F1 World Championship (E) [!].png	emu/MEDIA/MD/F1 World Championship (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/FIFA International Soccer (UE) (M4) [!].png	emu/MEDIA/MD/FIFA International Soccer (UE) (M4) [!].png	caratula
MOVIDO	emu/ROMS/MD/FIFA Soccer 95 (UE) [!].png	emu/MEDIA/MD/FIFA Soccer 95 (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/FIFA Soccer 96 (UE) (M6) [!].png	emu/MEDIA/MD/FIFA Soccer 96 (UE) (M6) [!].png	caratula
MOVIDO	emu/ROMS/MD/FIFA Soccer 97 Gold Edition (UE) (M6) [!].png	emu/MEDIA/MD/FIFA Soccer 97 Gold Edition (UE) (M6) [!].png	caratula
MOVIDO	emu/ROMS/MD/FIFA Soccer 98 - Road to the World Cup (E) (M5) [!].png	emu/MEDIA/MD/FIFA Soccer 98 - Road to the World Cup (E) (M5) [!].png	caratula
MOVIDO	emu/ROMS/MD/Faery Tale Adventure, The (UE) [!].png	emu/MEDIA/MD/Faery Tale Adventure, The (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Family Feud (U) [!].png	emu/MEDIA/MD/Family Feud (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fantasia (E) [!].png	emu/MEDIA/MD/Fantasia (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fantastic Dizzy (UE) (M5) [c][!].png	emu/MEDIA/MD/Fantastic Dizzy (UE) (M5) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Fastest 1 (J) [!].png	emu/MEDIA/MD/Fastest 1 (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fatal Fury (E).png	emu/MEDIA/MD/Fatal Fury (E).png	caratula
MOVIDO	emu/ROMS/MD/Fatal Fury 2 (U) [c][!].png	emu/MEDIA/MD/Fatal Fury 2 (U) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Fatal Labyrinth (JU) [!].png	emu/MEDIA/MD/Fatal Labyrinth (JU) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fatal Rewind (UE) [!].png	emu/MEDIA/MD/Fatal Rewind (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Ferias Frustradas do Pica-Pau (B) [!].png	emu/MEDIA/MD/Ferias Frustradas do Pica-Pau (B) [!].png	caratula
MOVIDO	emu/ROMS/MD/Ferrari Grand Prix Challenge (U) [!].png	emu/MEDIA/MD/Ferrari Grand Prix Challenge (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fever Pitch Soccer (E) (M5) [!].png	emu/MEDIA/MD/Fever Pitch Soccer (E) (M5) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fighting Masters (U) [!].png	emu/MEDIA/MD/Fighting Masters (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Final Zone (JU) [!].png	emu/MEDIA/MD/Final Zone (JU) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fire Mustang (J) [c][!].png	emu/MEDIA/MD/Fire Mustang (J) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Fire Pro Wrestling Gaiden (J) [c][!].png	emu/MEDIA/MD/Fire Pro Wrestling Gaiden (J) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Fire Shark (E) [!].png	emu/MEDIA/MD/Fire Shark (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Flashback - The Quest for Identity (E) [!].png	emu/MEDIA/MD/Flashback - The Quest for Identity (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Flicky (UE) [!].png	emu/MEDIA/MD/Flicky (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Flintstones, The (USA).png	emu/MEDIA/MD/Flintstones, The (USA).png	caratula
MOVIDO	emu/ROMS/MD/Flux for Mega-CD (E) [!].png	emu/MEDIA/MD/Flux for Mega-CD (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Foreman For Real (W) [!].png	emu/MEDIA/MD/Foreman For Real (W) [!].png	caratula
MOVIDO	emu/ROMS/MD/Forgotten Worlds (W) (REV01) [!].png	emu/MEDIA/MD/Forgotten Worlds (W) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/Frank Thomas Big Hurt Baseball (UE) [!].png	emu/MEDIA/MD/Frank Thomas Big Hurt Baseball (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Frogger (U) [!].png	emu/MEDIA/MD/Frogger (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Fun-N-Games (E).png	emu/MEDIA/MD/Fun-N-Games (E).png	caratula
MOVIDO	emu/ROMS/MD/G-LOC Air Battle (W) [c][!].png	emu/MEDIA/MD/G-LOC Air Battle (W) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/GRIND Stormer (U) [!].png	emu/MEDIA/MD/GRIND Stormer (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gadget Twins, The (U) [!].png	emu/MEDIA/MD/Gadget Twins, The (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gaiares (JU) [!].png	emu/MEDIA/MD/Gaiares (JU) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gain Ground (UE) [c][!].png	emu/MEDIA/MD/Gain Ground (UE) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Galaxy Force II (W) (REV01) [!].png	emu/MEDIA/MD/Galaxy Force II (W) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/Garfield - Caught in the Act (UE) [!].png	emu/MEDIA/MD/Garfield - Caught in the Act (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gargoyles (U) [!].png	emu/MEDIA/MD/Gargoyles (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gauntlet 4 (UE) (Aug 1993) [!].png	emu/MEDIA/MD/Gauntlet 4 (UE) (Aug 1993) [!].png	caratula
MOVIDO	emu/ROMS/MD/GemFire (U) [!].png	emu/MEDIA/MD/GemFire (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/General Chaos (UE) [!].png	emu/MEDIA/MD/General Chaos (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Generations Lost (UE) [!].png	emu/MEDIA/MD/Generations Lost (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Genesis 6-Pak (U) [!].png	emu/MEDIA/MD/Genesis 6-Pak (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Genghis Khan II - Clan of the Gray Wolf (U) [!].png	emu/MEDIA/MD/Genghis Khan II - Clan of the Gray Wolf (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/George Foreman's KO Boxing (E) [!].png	emu/MEDIA/MD/George Foreman's KO Boxing (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Ghostbusters (W) (REV01) [!].png	emu/MEDIA/MD/Ghostbusters (W) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/Ghouls 'N Ghosts (UE) (REV02) [!].png	emu/MEDIA/MD/Ghouls 'N Ghosts (UE) (REV02) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gley Lancer (J) [!].png	emu/MEDIA/MD/Gley Lancer (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gods (E) [!].png	emu/MEDIA/MD/Gods (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Golden 20-in-1 [p1][b1].png	emu/MEDIA/MD/Golden 20-in-1 [p1][b1].png	caratula
MOVIDO	emu/ROMS/MD/Golden Axe (W) (REV01) [!].png	emu/MEDIA/MD/Golden Axe (W) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/Golden Axe II (W) [!].png	emu/MEDIA/MD/Golden Axe II (W) [!].png	caratula
MOVIDO	emu/ROMS/MD/Golden Axe III (J) [!].png	emu/MEDIA/MD/Golden Axe III (J) [!].png	caratula
MOVIDO	emu/ROMS/MD/Goofy's Hysterical History Tour (U) [!].png	emu/MEDIA/MD/Goofy's Hysterical History Tour (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Granada (JU) (REV01) [!].png	emu/MEDIA/MD/Granada (JU) (REV01) [!].png	caratula
MOVIDO	emu/ROMS/MD/Grand Slam Tennis (E) [!].png	emu/MEDIA/MD/Grand Slam Tennis (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Great Circus Mystery, The - Starring Mickey & Minnie (U) [!].png	emu/MEDIA/MD/Great Circus Mystery, The - Starring Mickey & Minnie (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Great Waldo Search, The (U) [!].png	emu/MEDIA/MD/Great Waldo Search, The (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Greatest Heavyweights of the Ring (U) [!].png	emu/MEDIA/MD/Greatest Heavyweights of the Ring (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Greendog - The Beached Surfer Dude (UE) [!].png	emu/MEDIA/MD/Greendog - The Beached Surfer Dude (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Growl (U) [!].png	emu/MEDIA/MD/Growl (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gunship (E) [c][!].png	emu/MEDIA/MD/Gunship (E) [c][!].png	caratula
MOVIDO	emu/ROMS/MD/Gunstar Heroes (E) [!].png	emu/MEDIA/MD/Gunstar Heroes (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Gynoug (E) [!].png	emu/MEDIA/MD/Gynoug (E) [!].png	caratula
MOVIDO	emu/ROMS/MD/Hard Drivin' (W) [!].png	emu/MEDIA/MD/Hard Drivin' (W) [!].png	caratula
MOVIDO	emu/ROMS/MD/HardBall '94 (UE) [!].png	emu/MEDIA/MD/HardBall '94 (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/HardBall '95 (U) [!].png	emu/MEDIA/MD/HardBall '95 (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/HardBall III (U) [!].png	emu/MEDIA/MD/HardBall III (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/HardBall! (U) [!].png	emu/MEDIA/MD/HardBall! (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Haunting Starring Polterguy (UE) [!].png	emu/MEDIA/MD/Haunting Starring Polterguy (UE) [!].png	caratula
MOVIDO	emu/ROMS/MD/Heavy Nova (U) [!].png	emu/MEDIA/MD/Heavy Nova (U) [!].png	caratula
MOVIDO	emu/ROMS/MD/Heavy Unit (J) [!].png	emu/MEDIA/MD/Heavy Unit (J) [!].png	caratula
