accion	origen	destino	motivo
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mice (1984)(Elcomp Publishing).prg	emu/ROMS/C64/PRG/M/Mice (1984)(Elcomp Publishing).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mice Mania (19xx)(I. Gray)[cr Crystal][t +1 Crystral].prg	emu/ROMS/C64/PRG/M/Mice Mania (19xx)(I. Gray)[cr Crystal][t +1 Crystral].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mice Mania - Murray Mouse Super-Cop (1992)(Codemasters)[cr Talent][h TSM][t +1 Talent].prg	emu/ROMS/C64/PRG/M/Mice Mania - Murray Mouse Super-Cop (1992)(Codemasters)[cr Talent][h TSM][t +1 Talent].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mice Race (19xx)(Caesar Software).prg	emu/ROMS/C64/PRG/M/Mice Race (19xx)(Caesar Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mickey Mouse (1988)(Gremlin Graphics).prg	emu/ROMS/C64/PRG/M/Mickey Mouse (1988)(Gremlin Graphics).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mickey Mouse (1988)(Gremlin Graphics)[a].prg	emu/EXTRAS/C64-PRG-variantes/M/Mickey Mouse (1988)(Gremlin Graphics)[a].prg	variante de Mickey Mouse (1988)(Gremlin Graphics).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mickey Mouse (1988)(Gremlin Graphics)[cr Ikari][t +3 Ikari].prg	emu/EXTRAS/C64-PRG-variantes/M/Mickey Mouse (1988)(Gremlin Graphics)[cr Ikari][t +3 Ikari].prg	variante de Mickey Mouse (1988)(Gremlin Graphics).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mico (1985)(Kevin Kieller & John Traynor)(it).prg	emu/ROMS/C64/PRG/M/Mico (1985)(Kevin Kieller & John Traynor)(it).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Ball (19xx)(Alligata Software)[cr FCS].prg	emu/ROMS/C64/PRG/M/Micro Ball (19xx)(Alligata Software)[cr FCS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Ball (19xx)(Alligata)[cr Real Software Publishers].prg	emu/ROMS/C64/PRG/M/Micro Ball (19xx)(Alligata)[cr Real Software Publishers].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro City (1986)(Ahoy!-Ion International).prg	emu/ROMS/C64/PRG/M/Micro City (1986)(Ahoy!-Ion International).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Drivin (19xx)(Softel)[cr Legend].prg	emu/ROMS/C64/PRG/M/Micro Drivin (19xx)(Softel)[cr Legend].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Fighter (2000)(Arts of Darkness)[cr DTC+EXC].prg	emu/ROMS/C64/PRG/M/Micro Fighter (2000)(Arts of Darkness)[cr DTC+EXC].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Fighter (2000)(Arts of Darkness)[cr ONS].prg	emu/EXTRAS/C64-PRG-variantes/M/Micro Fighter (2000)(Arts of Darkness)[cr ONS].prg	variante de Micro Fighter (2000)(Arts of Darkness)[cr DTC+EXC].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Flight Simulator (1985)(Ahoy!-Ion International).prg	emu/ROMS/C64/PRG/M/Micro Flight Simulator (1985)(Ahoy!-Ion International).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Golf (1989)(Settimana Games-Edigamma)(it).prg	emu/ROMS/C64/PRG/M/Micro Golf (1989)(Settimana Games-Edigamma)(it).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Maths (19xx)(-).prg	emu/ROMS/C64/PRG/M/Micro Maths (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Mouse Goes Debugging (1989)(Lothlorien).prg	emu/ROMS/C64/PRG/M/Micro Mouse Goes Debugging (1989)(Lothlorien).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Painter (1987)(Players Software).prg	emu/ROMS/C64/PRG/M/Micro Painter (1987)(Players Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Painter (1987)(Players Software)[a].prg	emu/EXTRAS/C64-PRG-variantes/M/Micro Painter (1987)(Players Software)[a].prg	variante de Micro Painter (1987)(Players Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro Rescue (1985)(Interceptor Micros).prg	emu/ROMS/C64/PRG/M/Micro Rescue (1985)(Interceptor Micros).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro-Man!!! (1988)(Scarzix)[cr CTX][Created with SEUCK].prg	emu/ROMS/C64/PRG/M/Micro-Man!!! (1988)(Scarzix)[cr CTX][Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro-Man!!! (1988)(Scarzix)[cr DOM][Created with SEUCK].prg	emu/EXTRAS/C64-PRG-variantes/M/Micro-Man!!! (1988)(Scarzix)[cr DOM][Created with SEUCK].prg	variante de Micro-Man!!! (1988)(Scarzix)[cr CTX][Created with SEUCK].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro-Mouse (1984)(Sunshine Publications).prg	emu/ROMS/C64/PRG/M/Micro-Mouse (1984)(Sunshine Publications).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro-Tetris (19xx)(-).prg	emu/ROMS/C64/PRG/M/Micro-Tetris (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Micro-Tetris (19xx)(-)[cr Aldi].prg	emu/EXTRAS/C64-PRG-variantes/M/Micro-Tetris (19xx)(-)[cr Aldi].prg	variante de Micro-Tetris (19xx)(-).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microchess #3 (1983)(Norgayer Software).prg	emu/ROMS/C64/PRG/M/Microchess #3 (1983)(Norgayer Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microcosm (1986)(Firebird Software)[cr CCS].prg	emu/ROMS/C64/PRG/M/Microcosm (1986)(Firebird Software)[cr CCS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microcosm (1986)(Firebird Software)[cr SGC].prg	emu/EXTRAS/C64-PRG-variantes/M/Microcosm (1986)(Firebird Software)[cr SGC].prg	variante de Microcosm (1986)(Firebird Software)[cr CCS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microcosm (1986)(Firebird Software)[cr TTF Inc.].prg	emu/EXTRAS/C64-PRG-variantes/M/Microcosm (1986)(Firebird Software)[cr TTF Inc.].prg	variante de Microcosm (1986)(Firebird Software)[cr CCS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microdeal Shuttle (1983)(Microdeal).prg	emu/ROMS/C64/PRG/M/Microdeal Shuttle (1983)(Microdeal).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microdot (1989)(Commodore Disc)[cr HTL].prg	emu/ROMS/C64/PRG/M/Microdot (1989)(Commodore Disc)[cr HTL].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microdot (1989)(Commodore Disc)[cr I+T][t +2 I+T].prg	emu/EXTRAS/C64-PRG-variantes/M/Microdot (1989)(Commodore Disc)[cr I+T][t +2 I+T].prg	variante de Microdot (1989)(Commodore Disc)[cr HTL].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microfilm (19xx)(Mike Davis).prg	emu/ROMS/C64/PRG/M/Microfilm (19xx)(Mike Davis).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microgo (19xx)(-).prg	emu/ROMS/C64/PRG/M/Microgo (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microprose Soccer (1988)(Microprose Software).prg	emu/ROMS/C64/PRG/M/Microprose Soccer (1988)(Microprose Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microprose Soccer (1988)(Microprose Software)[cr DTC].prg	emu/EXTRAS/C64-PRG-variantes/M/Microprose Soccer (1988)(Microprose Software)[cr DTC].prg	variante de Microprose Soccer (1988)(Microprose Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microprose Soccer Italy 90 (1990)(Chris Yates & AEG Soft)[cr AEG].prg	emu/ROMS/C64/PRG/M/Microprose Soccer Italy 90 (1990)(Chris Yates & AEG Soft)[cr AEG].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microprose Soccer Korea-Japan 2002 (2002)(Chris Yates & AEG Soft)[cr AEG].prg	emu/ROMS/C64/PRG/M/Microprose Soccer Korea-Japan 2002 (2002)(Chris Yates & AEG Soft)[cr AEG].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microprose Soccer USA 94 (1994)(Chris Yates & AEG Soft)[cr AEG].prg	emu/ROMS/C64/PRG/M/Microprose Soccer USA 94 (1994)(Chris Yates & AEG Soft)[cr AEG].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Microprose Soccer USA 94 (1994)(Chris Yates & AEG Soft)[cr AEG][a].prg	emu/EXTRAS/C64-PRG-variantes/M/Microprose Soccer USA 94 (1994)(Chris Yates & AEG Soft)[cr AEG][a].prg	variante de Microprose Soccer USA 94 (1994)(Chris Yates & AEG Soft)[cr AEG].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mid, A - Hallow Night's Scream (1993)(Groovy Hoof Software)[cr ASS].prg	emu/ROMS/C64/PRG/M/Mid, A - Hallow Night's Scream (1993)(Groovy Hoof Software)[cr ASS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midge-Man (1984)(Markt & Technik).prg	emu/ROMS/C64/PRG/M/Midge-Man (1984)(Markt & Technik).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midge-Man (1984)(Markt & Technik)[a].prg	emu/EXTRAS/C64-PRG-variantes/M/Midge-Man (1984)(Markt & Technik)[a].prg	variante de Midge-Man (1984)(Markt & Technik).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midnight Patrol (1988)(-)[cr TSM].prg	emu/ROMS/C64/PRG/M/Midnight Patrol (1988)(-)[cr TSM].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midway Campaign (1980)(Avalon Hill).prg	emu/ROMS/C64/PRG/M/Midway Campaign (1980)(Avalon Hill).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midway Campaign - Die Schlacht um Midway (1985)(Martin Hosak)(de).prg	emu/ROMS/C64/PRG/M/Midway Campaign - Die Schlacht um Midway (1985)(Martin Hosak)(de).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midway Campaign - Die Schlacht um Midway (1985)(Martin Hosak)(de)[a].prg	emu/EXTRAS/C64-PRG-variantes/M/Midway Campaign - Die Schlacht um Midway (1985)(Martin Hosak)(de)[a].prg	variante de Midway Campaign - Die Schlacht um Midway (1985)(Martin Hosak)(de).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Midway Command (1993)(Compute!).prg	emu/ROMS/C64/PRG/M/Midway Command (1993)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mig-29 - Soviet Fighter (1989)(Codemasters)[cr CMM][t +5 CMM].prg	emu/ROMS/C64/PRG/M/Mig-29 - Soviet Fighter (1989)(Codemasters)[cr CMM][t +5 CMM].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mig-29 - Soviet Fighter (1989)(Codemasters)[cr I+T+Syndicate][t +4 I+T+Syndicate].prg	emu/EXTRAS/C64-PRG-variantes/M/Mig-29 - Soviet Fighter (1989)(Codemasters)[cr I+T+Syndicate][t +4 I+T+Syndicate].prg	variante de Mig-29 - Soviet Fighter (1989)(Codemasters)[cr CMM][t +5 CMM].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/MIG-29 Soviet Fighter (1989)(Codemasters)[cr F4CG][t +1 F4CG].prg	emu/ROMS/C64/PRG/M/MIG-29 Soviet Fighter (1989)(Codemasters)[cr F4CG][t +1 F4CG].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mighty Bombjack (1991)(Elite).prg	emu/ROMS/C64/PRG/M/Mighty Bombjack (1991)(Elite).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mighty Bombjack (1991)(Elite)[cr HTL][t +2 HTL].prg	emu/EXTRAS/C64-PRG-variantes/M/Mighty Bombjack (1991)(Elite)[cr HTL][t +2 HTL].prg	variante de Mighty Bombjack (1991)(Elite).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mighty Mike (1995)(Alexander McDermott)[cr TBT][t +3 TBT][a][Created with SEUCK].prg	emu/EXTRAS/C64-PRG-variantes/M/Mighty Mike (1995)(Alexander McDermott)[cr TBT][t +3 TBT][a][Created with SEUCK].prg	variante de Mighty Mike (1995)(Alexander McDermott)[cr TBT][t +3 TBT][Created with SEUCK].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mighty Mike (1995)(Alexander McDermott)[cr TBT][t +3 TBT][Created with SEUCK].prg	emu/ROMS/C64/PRG/M/Mighty Mike (1995)(Alexander McDermott)[cr TBT][t +3 TBT][Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mike Gunner (1988)(Dinamic Software)(es)[cr DOM].prg	emu/ROMS/C64/PRG/M/Mike Gunner (1988)(Dinamic Software)(es)[cr DOM].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mikie (1986)(Imagine Software).prg	emu/ROMS/C64/PRG/M/Mikie (1986)(Imagine Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mikie (1986)(Imagine Software)[a].prg	emu/EXTRAS/C64-PRG-variantes/M/Mikie (1986)(Imagine Software)[a].prg	variante de Mikie (1986)(Imagine Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mikie (1986)(Imagine Software)[cr AEK+DD][t +1 AEK+DD].prg	emu/EXTRAS/C64-PRG-variantes/M/Mikie (1986)(Imagine Software)[cr AEK+DD][t +1 AEK+DD].prg	variante de Mikie (1986)(Imagine Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mikie (1986)(Imagine Software)[cr Hibisch][t +2 Hibisch].prg	emu/EXTRAS/C64-PRG-variantes/M/Mikie (1986)(Imagine Software)[cr Hibisch][t +2 Hibisch].prg	variante de Mikie (1986)(Imagine Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mikie (1986)(Imagine Software)[cr Triumwyrat].prg	emu/EXTRAS/C64-PRG-variantes/M/Mikie (1986)(Imagine Software)[cr Triumwyrat].prg	variante de Mikie (1986)(Imagine Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Military Coup (19xx)(-).prg	emu/ROMS/C64/PRG/M/Military Coup (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Miljoonakeikka (1989)(T&F Software)(FI).prg	emu/ROMS/C64/PRG/M/Miljoonakeikka (1989)(T&F Software)(FI).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milk Race (1987)(Mastertronic).prg	emu/ROMS/C64/PRG/M/Milk Race (1987)(Mastertronic).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milk Race (1987)(Mastertronic)[cr CCS].prg	emu/EXTRAS/C64-PRG-variantes/M/Milk Race (1987)(Mastertronic)[cr CCS].prg	variante de Milk Race (1987)(Mastertronic).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milk Race (1987)(Mastertronic)[cr Denix].prg	emu/EXTRAS/C64-PRG-variantes/M/Milk Race (1987)(Mastertronic)[cr Denix].prg	variante de Milk Race (1987)(Mastertronic).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milk Race (1987)(Mastertronic)[cr FLT].prg	emu/EXTRAS/C64-PRG-variantes/M/Milk Race (1987)(Mastertronic)[cr FLT].prg	variante de Milk Race (1987)(Mastertronic).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milk Run (1991)(Compute!).prg	emu/ROMS/C64/PRG/M/Milk Run (1991)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milky Weigh (19xx)(Big Pat).prg	emu/ROMS/C64/PRG/M/Milky Weigh (19xx)(Big Pat).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Milky Weigh (19xx)(Big Pat)[a].prg	emu/EXTRAS/C64-PRG-variantes/M/Milky Weigh (19xx)(Big Pat)[a].prg	variante de Milky Weigh (19xx)(Big Pat).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mill Mania (19xx)(CP Verlag)[cr CHR].prg	emu/ROMS/C64/PRG/M/Mill Mania (19xx)(CP Verlag)[cr CHR].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mill Mania (19xx)(CP Verlag)[cr CHR][a].prg	emu/EXTRAS/C64-PRG-variantes/M/Mill Mania (19xx)(CP Verlag)[cr CHR][a].prg	variante de Mill Mania (19xx)(CP Verlag)[cr CHR].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mille Borne (19xx)(Roy Batty)[cr CHR].prg	emu/ROMS/C64/PRG/M/Mille Borne (19xx)(Roy Batty)[cr CHR].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mille Bornes (1993)(Compute!).prg	emu/ROMS/C64/PRG/M/Mille Bornes (1993)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mille Miglia (19xx)(-).prg	emu/ROMS/C64/PRG/M/Mille Miglia (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millenium Assault (19xx)(Commodore Zone)[cr ONS][t +1 ONS].prg	emu/ROMS/C64/PRG/M/Millenium Assault (19xx)(Commodore Zone)[cr ONS][t +1 ONS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millenium Shblib (2000)(Mirage Designs)(FW).prg	emu/ROMS/C64/PRG/M/Millenium Shblib (2000)(Mirage Designs)(FW).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millennium Assault (1998)(Binary Zone)(PD)[cr EXC+Hitmen][t +2 EXC+Hitmen].prg	emu/ROMS/C64/PRG/M/Millennium Assault (1998)(Binary Zone)(PD)[cr EXC+Hitmen][t +2 EXC+Hitmen].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millennium Assault (1998)(Binary Zone)(PD)[cr F4CG][t +2 F4CG].prg	emu/EXTRAS/C64-PRG-variantes/M/Millennium Assault (1998)(Binary Zone)(PD)[cr F4CG][t +2 F4CG].prg	variante de Millennium Assault (1998)(Binary Zone)(PD)[cr EXC+Hitmen][t +2 EXC+Hitmen].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millennium Assault (1998)(Binary Zone)(PD)[cr LXT][t +3 LXT].prg	emu/EXTRAS/C64-PRG-variantes/M/Millennium Assault (1998)(Binary Zone)(PD)[cr LXT][t +3 LXT].prg	variante de Millennium Assault (1998)(Binary Zone)(PD)[cr EXC+Hitmen][t +2 EXC+Hitmen].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millibug (1983)(DK Tronics).prg	emu/ROMS/C64/PRG/M/Millibug (1983)(DK Tronics).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Million Dollar Great Jewel Heist, The (1991)(Dorothy Millard).prg	emu/ROMS/C64/PRG/M/Million Dollar Great Jewel Heist, The (1991)(Dorothy Millard).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Million Dollar Great Jewel Heist, The (1991)(Dorothy Millard)[cr TBT].prg	emu/EXTRAS/C64-PRG-variantes/M/Million Dollar Great Jewel Heist, The (1991)(Dorothy Millard)[cr TBT].prg	variante de Million Dollar Great Jewel Heist, The (1991)(Dorothy Millard).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millionaer (1979)(Gunter Fassl)(de).prg	emu/ROMS/C64/PRG/M/Millionaer (1979)(Gunter Fassl)(de).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millionaer (1990)(PDPD Software)(de).prg	emu/ROMS/C64/PRG/M/Millionaer (1990)(PDPD Software)(de).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Millo Bixo (1989)(Edicola-Super Game 2000)(it).prg	emu/ROMS/C64/PRG/M/Millo Bixo (1989)(Edicola-Super Game 2000)(it).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Boggle (1984)(Compute!).prg	emu/ROMS/C64/PRG/M/Mind Boggle (1984)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Control (1984)(Mastertronic).prg	emu/ROMS/C64/PRG/M/Mind Control (1984)(Mastertronic).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Control - Zyco's Brain (1984)(Mastertronic).prg	emu/ROMS/C64/PRG/M/Mind Control - Zyco's Brain (1984)(Mastertronic).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Games (1988)(Commodore Disc).prg	emu/ROMS/C64/PRG/M/Mind Games (1988)(Commodore Disc).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Maze (1994)(Electric Boys)[cr CHR][t +1 CHR].prg	emu/ROMS/C64/PRG/M/Mind Maze (1994)(Electric Boys)[cr CHR][t +1 CHR].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Maze (1994)(Electric Boys)[cr CMM][t +1 CMM].prg	emu/EXTRAS/C64-PRG-variantes/M/Mind Maze (1994)(Electric Boys)[cr CMM][t +1 CMM].prg	variante de Mind Maze (1994)(Electric Boys)[cr CHR][t +1 CHR].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Maze (1994)(Electric Boys)[cr DN][t +2 DN].prg	emu/EXTRAS/C64-PRG-variantes/M/Mind Maze (1994)(Electric Boys)[cr DN][t +2 DN].prg	variante de Mind Maze (1994)(Electric Boys)[cr CHR][t +1 CHR].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Maze (1994)(Electric Boys)[cr DTC][t +2 DTC].prg	emu/EXTRAS/C64-PRG-variantes/M/Mind Maze (1994)(Electric Boys)[cr DTC][t +2 DTC].prg	variante de Mind Maze (1994)(Electric Boys)[cr CHR][t +1 CHR].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Maze (1994)(Electric Boys)[cr Lithium][t +1 Lithium].prg	emu/EXTRAS/C64-PRG-variantes/M/Mind Maze (1994)(Electric Boys)[cr Lithium][t +1 Lithium].prg	variante de Mind Maze (1994)(Electric Boys)[cr CHR][t +1 CHR].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Over Electrons (1983)(Granada Publishing).prg	emu/ROMS/C64/PRG/M/Mind Over Electrons (1983)(Granada Publishing).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mind Quiz (1984)(Melbourne House).prg	emu/ROMS/C64/PRG/M/Mind Quiz (1984)(Melbourne House).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mindbusters (1985)(Compute!)[cr Ghost].prg	emu/ROMS/C64/PRG/M/Mindbusters (1985)(Compute!)[cr Ghost].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mindbusters (1985)(Compute!)[cr Synnon].prg	emu/EXTRAS/C64-PRG-variantes/M/Mindbusters (1985)(Compute!)[cr Synnon].prg	variante de Mindbusters (1985)(Compute!)[cr Ghost].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/M/Mindless Adventure (19xx)(Champion Software)[cr TBT][t +3 TBT].prg	emu/ROMS/C64/PRG/M/Mindless Adventure (19xx)(Champion Software)[cr TBT][t +3 TBT].prg	PRG TOSEC: mejor versión del juego
