accion	origen	destino	motivo
MOVIDO	emu/dos/images/Offensive-thumb.png	emu/MEDIA/DOS/images/Offensive-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oh No, More Lemmings-image.png	emu/MEDIA/DOS/images/Oh No, More Lemmings-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oh No, More Lemmings-marquee.png	emu/MEDIA/DOS/images/Oh No, More Lemmings-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oh No, More Lemmings-thumb.png	emu/MEDIA/DOS/images/Oh No, More Lemmings-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oligopoly-image.png	emu/MEDIA/DOS/images/Oligopoly-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oligopoly-thumb.png	emu/MEDIA/DOS/images/Oligopoly-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Omnicron Conspiracy-image.png	emu/MEDIA/DOS/images/Omnicron Conspiracy-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Omnicron Conspiracy-marquee.png	emu/MEDIA/DOS/images/Omnicron Conspiracy-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Omnicron Conspiracy-thumb.png	emu/MEDIA/DOS/images/Omnicron Conspiracy-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/On the Ball - World Cup Edition-image.png	emu/MEDIA/DOS/images/On the Ball - World Cup Edition-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/On the Ball - World Cup Edition-thumb.png	emu/MEDIA/DOS/images/On the Ball - World Cup Edition-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/One Must Fall 2097-image.png	emu/MEDIA/DOS/images/One Must Fall 2097-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/One Must Fall 2097-marquee.png	emu/MEDIA/DOS/images/One Must Fall 2097-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/One Must Fall 2097-thumb.png	emu/MEDIA/DOS/images/One Must Fall 2097-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/One Step Beyond-image.png	emu/MEDIA/DOS/images/One Step Beyond-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/One Step Beyond-marquee.png	emu/MEDIA/DOS/images/One Step Beyond-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/One Step Beyond-thumb.png	emu/MEDIA/DOS/images/One Step Beyond-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oo-Topos-image.png	emu/MEDIA/DOS/images/Oo-Topos-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oo-Topos-marquee.png	emu/MEDIA/DOS/images/Oo-Topos-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oo-Topos-thumb.png	emu/MEDIA/DOS/images/Oo-Topos-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Europe - Path to Victory 1939-45-image.png	emu/MEDIA/DOS/images/Operation Europe - Path to Victory 1939-45-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Europe - Path to Victory 1939-45-marquee.png	emu/MEDIA/DOS/images/Operation Europe - Path to Victory 1939-45-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Europe - Path to Victory 1939-45-thumb.png	emu/MEDIA/DOS/images/Operation Europe - Path to Victory 1939-45-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Frog-image.png	emu/MEDIA/DOS/images/Operation Frog-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Frog-thumb.png	emu/MEDIA/DOS/images/Operation Frog-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Stealth-image.png	emu/MEDIA/DOS/images/Operation Stealth-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Stealth-marquee.png	emu/MEDIA/DOS/images/Operation Stealth-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Stealth-thumb.png	emu/MEDIA/DOS/images/Operation Stealth-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Wolf-image.png	emu/MEDIA/DOS/images/Operation Wolf-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Wolf-marquee.png	emu/MEDIA/DOS/images/Operation Wolf-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Operation Wolf-thumb.png	emu/MEDIA/DOS/images/Operation Wolf-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Origamo-image.png	emu/MEDIA/DOS/images/Origamo-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Origamo-marquee.png	emu/MEDIA/DOS/images/Origamo-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Origamo-thumb.png	emu/MEDIA/DOS/images/Origamo-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oscar-image.png	emu/MEDIA/DOS/images/Oscar-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oscar-marquee.png	emu/MEDIA/DOS/images/Oscar-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Oscar-thumb.png	emu/MEDIA/DOS/images/Oscar-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Outrun-image.png	emu/MEDIA/DOS/images/Outrun-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Outrun-marquee.png	emu/MEDIA/DOS/images/Outrun-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Outrun-thumb.png	emu/MEDIA/DOS/images/Outrun-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Overkill-image.png	emu/MEDIA/DOS/images/Overkill-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Overkill-marquee.png	emu/MEDIA/DOS/images/Overkill-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Overkill-thumb.png	emu/MEDIA/DOS/images/Overkill-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/P.H.M. Pegasus-image.png	emu/MEDIA/DOS/images/P.H.M. Pegasus-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/P.H.M. Pegasus-marquee.png	emu/MEDIA/DOS/images/P.H.M. Pegasus-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/P.H.M. Pegasus-thumb.png	emu/MEDIA/DOS/images/P.H.M. Pegasus-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/PC-Man-image.png	emu/MEDIA/DOS/images/PC-Man-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/PC-Man-marquee.png	emu/MEDIA/DOS/images/PC-Man-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/PC-Man-thumb.png	emu/MEDIA/DOS/images/PC-Man-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pac PC-image.png	emu/MEDIA/DOS/images/Pac PC-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pac-in-Time (1994)-image.png	emu/MEDIA/DOS/images/Pac-in-Time (1994)-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pac-in-Time (1994)-marquee.png	emu/MEDIA/DOS/images/Pac-in-Time (1994)-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pac-in-Time (1994)-thumb.png	emu/MEDIA/DOS/images/Pac-in-Time (1994)-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pang-image.png	emu/MEDIA/DOS/images/Pang-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pang-marquee.png	emu/MEDIA/DOS/images/Pang-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pang-thumb.png	emu/MEDIA/DOS/images/Pang-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Panza Kick Boxing-image.png	emu/MEDIA/DOS/images/Panza Kick Boxing-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Panza Kick Boxing-marquee.png	emu/MEDIA/DOS/images/Panza Kick Boxing-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Panza Kick Boxing-thumb.png	emu/MEDIA/DOS/images/Panza Kick Boxing-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Panzer General-image.png	emu/MEDIA/DOS/images/Panzer General-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Panzer General-marquee.png	emu/MEDIA/DOS/images/Panzer General-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Panzer General-thumb.png	emu/MEDIA/DOS/images/Panzer General-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paperboy 2-image.png	emu/MEDIA/DOS/images/Paperboy 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paperboy 2-marquee.png	emu/MEDIA/DOS/images/Paperboy 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paperboy 2-thumb.png	emu/MEDIA/DOS/images/Paperboy 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paperboy-image.png	emu/MEDIA/DOS/images/Paperboy-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paperboy-marquee.png	emu/MEDIA/DOS/images/Paperboy-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paperboy-thumb.png	emu/MEDIA/DOS/images/Paperboy-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paratrooper-image.png	emu/MEDIA/DOS/images/Paratrooper-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paratrooper-marquee.png	emu/MEDIA/DOS/images/Paratrooper-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Paratrooper-thumb.png	emu/MEDIA/DOS/images/Paratrooper-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Patton vs. Rommel-image.png	emu/MEDIA/DOS/images/Patton vs. Rommel-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Patton vs. Rommel-marquee.png	emu/MEDIA/DOS/images/Patton vs. Rommel-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Patton vs. Rommel-thumb.png	emu/MEDIA/DOS/images/Patton vs. Rommel-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pepper's Adventures in Time-image.png	emu/MEDIA/DOS/images/Pepper's Adventures in Time-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pepper's Adventures in Time-marquee.png	emu/MEDIA/DOS/images/Pepper's Adventures in Time-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pepper's Adventures in Time-thumb.png	emu/MEDIA/DOS/images/Pepper's Adventures in Time-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Personal Nightmare-image.png	emu/MEDIA/DOS/images/Personal Nightmare-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Personal Nightmare-marquee.png	emu/MEDIA/DOS/images/Personal Nightmare-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Personal Nightmare-thumb.png	emu/MEDIA/DOS/images/Personal Nightmare-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Phantasie-image.png	emu/MEDIA/DOS/images/Phantasie-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Phantasie-marquee.png	emu/MEDIA/DOS/images/Phantasie-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Phantasie-thumb.png	emu/MEDIA/DOS/images/Phantasie-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pick 'n' Pile-image.png	emu/MEDIA/DOS/images/Pick 'n' Pile-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pick 'n' Pile-marquee.png	emu/MEDIA/DOS/images/Pick 'n' Pile-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pick 'n' Pile-thumb.png	emu/MEDIA/DOS/images/Pick 'n' Pile-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Dreams 2-image.png	emu/MEDIA/DOS/images/Pinball Dreams 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Dreams 2-marquee.png	emu/MEDIA/DOS/images/Pinball Dreams 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Dreams 2-thumb.png	emu/MEDIA/DOS/images/Pinball Dreams 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Dreams-image.png	emu/MEDIA/DOS/images/Pinball Dreams-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Dreams-marquee.png	emu/MEDIA/DOS/images/Pinball Dreams-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Dreams-thumb.png	emu/MEDIA/DOS/images/Pinball Dreams-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Fantasies-image.png	emu/MEDIA/DOS/images/Pinball Fantasies-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Fantasies-marquee.png	emu/MEDIA/DOS/images/Pinball Fantasies-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Fantasies-thumb.png	emu/MEDIA/DOS/images/Pinball Fantasies-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Illusions-image.png	emu/MEDIA/DOS/images/Pinball Illusions-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Illusions-marquee.png	emu/MEDIA/DOS/images/Pinball Illusions-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball Illusions-thumb.png	emu/MEDIA/DOS/images/Pinball Illusions-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball World-image.png	emu/MEDIA/DOS/images/Pinball World-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball World-marquee.png	emu/MEDIA/DOS/images/Pinball World-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pinball World-thumb.png	emu/MEDIA/DOS/images/Pinball World-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pipe Dream-image.png	emu/MEDIA/DOS/images/Pipe Dream-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pipe Dream-marquee.png	emu/MEDIA/DOS/images/Pipe Dream-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pipe Dream-thumb.png	emu/MEDIA/DOS/images/Pipe Dream-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pipes-image.png	emu/MEDIA/DOS/images/Pipes-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pipes-marquee.png	emu/MEDIA/DOS/images/Pipes-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pipes-thumb.png	emu/MEDIA/DOS/images/Pipes-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Piranha-image.png	emu/MEDIA/DOS/images/Piranha-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Piranha-thumb.png	emu/MEDIA/DOS/images/Piranha-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pirates of the Barbary Coast-image.png	emu/MEDIA/DOS/images/Pirates of the Barbary Coast-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pirates of the Barbary Coast-marquee.png	emu/MEDIA/DOS/images/Pirates of the Barbary Coast-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pirates of the Barbary Coast-thumb.png	emu/MEDIA/DOS/images/Pirates of the Barbary Coast-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pirates! Gold-image.png	emu/MEDIA/DOS/images/Pirates! Gold-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pirates! Gold-marquee.png	emu/MEDIA/DOS/images/Pirates! Gold-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pirates! Gold-thumb.png	emu/MEDIA/DOS/images/Pirates! Gold-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pitstop 2-image.png	emu/MEDIA/DOS/images/Pitstop 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pitstop 2-marquee.png	emu/MEDIA/DOS/images/Pitstop 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pitstop 2-thumb.png	emu/MEDIA/DOS/images/Pitstop 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pizza Tycoon-image.png	emu/MEDIA/DOS/images/Pizza Tycoon-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pizza Tycoon-marquee.png	emu/MEDIA/DOS/images/Pizza Tycoon-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pizza Tycoon-thumb.png	emu/MEDIA/DOS/images/Pizza Tycoon-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Plan 9 from Outer Space-image.png	emu/MEDIA/DOS/images/Plan 9 from Outer Space-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Plan 9 from Outer Space-marquee.png	emu/MEDIA/DOS/images/Plan 9 from Outer Space-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Plan 9 from Outer Space-thumb.png	emu/MEDIA/DOS/images/Plan 9 from Outer Space-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Planetfall-image.png	emu/MEDIA/DOS/images/Planetfall-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Planetfall-marquee.png	emu/MEDIA/DOS/images/Planetfall-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Planetfall-thumb.png	emu/MEDIA/DOS/images/Planetfall-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Platoon-image.png	emu/MEDIA/DOS/images/Platoon-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Platoon-marquee.png	emu/MEDIA/DOS/images/Platoon-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Platoon-thumb.png	emu/MEDIA/DOS/images/Platoon-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Player Manager 2-image.png	emu/MEDIA/DOS/images/Player Manager 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Player Manager 2-thumb.png	emu/MEDIA/DOS/images/Player Manager 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pole Position II-image.png	emu/MEDIA/DOS/images/Pole Position II-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pole Position II-marquee.png	emu/MEDIA/DOS/images/Pole Position II-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pole Position II-thumb.png	emu/MEDIA/DOS/images/Pole Position II-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pole Position-image.png	emu/MEDIA/DOS/images/Pole Position-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pole Position-marquee.png	emu/MEDIA/DOS/images/Pole Position-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pole Position-thumb.png	emu/MEDIA/DOS/images/Pole Position-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Police Quest 2 - The Vengeance-image.png	emu/MEDIA/DOS/images/Police Quest 2 - The Vengeance-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Police Quest 2 - The Vengeance-marquee.png	emu/MEDIA/DOS/images/Police Quest 2 - The Vengeance-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Police Quest 2 - The Vengeance-thumb.png	emu/MEDIA/DOS/images/Police Quest 2 - The Vengeance-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Police Quest 3 - The Kindred-image.png	emu/MEDIA/DOS/images/Police Quest 3 - The Kindred-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Police Quest 3 - The Kindred-marquee.png	emu/MEDIA/DOS/images/Police Quest 3 - The Kindred-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Police Quest 3 - The Kindred-thumb.png	emu/MEDIA/DOS/images/Police Quest 3 - The Kindred-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pool of Radiance-image.png	emu/MEDIA/DOS/images/Pool of Radiance-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pool of Radiance-marquee.png	emu/MEDIA/DOS/images/Pool of Radiance-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Pool of Radiance-thumb.png	emu/MEDIA/DOS/images/Pool of Radiance-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Popeye 2-image.png	emu/MEDIA/DOS/images/Popeye 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Popeye 2-marquee.png	emu/MEDIA/DOS/images/Popeye 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Popeye 2-thumb.png	emu/MEDIA/DOS/images/Popeye 2-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Populous-image.png	emu/MEDIA/DOS/images/Populous-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Populous-marquee.png	emu/MEDIA/DOS/images/Populous-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Populous-thumb.png	emu/MEDIA/DOS/images/Populous-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Portal-image.png	emu/MEDIA/DOS/images/Portal-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Portal-marquee.png	emu/MEDIA/DOS/images/Portal-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Portal-thumb.png	emu/MEDIA/DOS/images/Portal-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Power Dolls-image.png	emu/MEDIA/DOS/images/Power Dolls-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Power Dolls-marquee.png	emu/MEDIA/DOS/images/Power Dolls-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Power Dolls-thumb.png	emu/MEDIA/DOS/images/Power Dolls-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Power Drive-image.png	emu/MEDIA/DOS/images/Power Drive-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Power Drive-marquee.png	emu/MEDIA/DOS/images/Power Drive-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Power Drive-thumb.png	emu/MEDIA/DOS/images/Power Drive-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Powermonger-image.png	emu/MEDIA/DOS/images/Powermonger-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Powermonger-marquee.png	emu/MEDIA/DOS/images/Powermonger-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Powermonger-thumb.png	emu/MEDIA/DOS/images/Powermonger-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prehistorik 2-image.png	emu/MEDIA/DOS/images/Prehistorik 2-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prehistorik 2-marquee.png	emu/MEDIA/DOS/images/Prehistorik 2-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prehistorik-image.png	emu/MEDIA/DOS/images/Prehistorik-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prehistorik-marquee.png	emu/MEDIA/DOS/images/Prehistorik-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prehistorik-thumb.png	emu/MEDIA/DOS/images/Prehistorik-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prince of Persia-image.png	emu/MEDIA/DOS/images/Prince of Persia-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prince of Persia-marquee.png	emu/MEDIA/DOS/images/Prince of Persia-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prince of Persia-thumb.png	emu/MEDIA/DOS/images/Prince of Persia-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Project Neptune-image.png	emu/MEDIA/DOS/images/Project Neptune-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Project Neptune-marquee.png	emu/MEDIA/DOS/images/Project Neptune-marquee.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Project Neptune-thumb.png	emu/MEDIA/DOS/images/Project Neptune-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Project Space Station-image.png	emu/MEDIA/DOS/images/Project Space Station-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Project Space Station-thumb.png	emu/MEDIA/DOS/images/Project Space Station-thumb.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prophecy 1 - The Viking Child-image.png	emu/MEDIA/DOS/images/Prophecy 1 - The Viking Child-image.png	carátulas, capturas y logos de ScreenScraper
MOVIDO	emu/dos/images/Prophecy 1 - The Viking Child-marquee.png	emu/MEDIA/DOS/images/Prophecy 1 - The Viking Child-marquee.png	carátulas, capturas y logos de ScreenScraper
